272101,20,222,20822811
272101,20,212,86604759.98
272101,20,242,47
272101,20,221,20822805.52
272102,27,120,20268469.29
272102,27,111,106511540.6
272102,27,141,51.5
272102,27,122,20268475.53
272102,27,112,82996057.49
272102,27,142,46
272102,26,120,21980304.05
272102,26,111,115507313.5
272102,26,141,44.25
272102,26,122,21980311.77
272102,26,112,90005715.52
272102,26,142,34
272102,11,120,24879853.8
272102,11,111,130744503
272102,11,141,36.5
272102,11,122,24879859.24
272102,11,112,101878869.6
272102,11,142,19
272102,21,120,24374821.3
272102,21,111,128090526.6
272102,21,141,38.25
272102,21,122,24374825.02
272102,21,112,99810848.95
272102,21,142,21.75
272102,18,120,23953179.06
272102,18,111,125874859.8
272102,18,141,38.5
272102,18,122,23953186
272102,18,112,98084310.79
272102,18,142,21
272102,31,120,25159304.11
272102,31,111,132212993.9
272102,31,141,33.5
272102,31,122,25159310.77
272102,31,112,103023122.2
272102,31,142,15.5
272102,9,120,24128146.78
272102,9,111,126794444.8
272102,9,141,38.5
272102,9,122,24128152.64
272102,9,112,98800759.06
272102,9,142,18.5
272102,8,120,21322309.54
272102,8,111,112049539.4
272102,8,141,48.75
272102,8,122,21322316.92
272102,8,112,87311355.36
272102,8,142,41.5
272102,20,120,24604189.98
272102,20,111,129295936.6
272102,20,141,32.5
272102,20,122,24604195.44
272102,20,112,100750066
272102,20,142,14
272102,7,120,23547003.18
272102,7,111,123740310.8
272102,7,141,41.5
272102,7,122,23547008.72
272102,7,112,96421078.95
272102,7,142,27.5
272102,16,120,20798436.62
272102,16,111,109296565.4
272102,16,141,48.5
272102,16,122,20798440.22
272102,16,112,85166170.07
272102,16,142,40
272102,23,120,24111881.62
272102,23,111,126708787.3
272102,23,141,36
272102,23,122,24111885.74
272102,23,112,98734117.91
272102,23,142,21.5
272102,10,211,119613510.2
272102,10,241,43.75
272102,10,222,22439189.89
272102,10,212,93032744.33
272102,10,242,34.75
272102,10,221,22439183.55
272102,18,211,120086779.2
272102,18,241,42.5
272102,18,222,22496301.05
272102,18,212,93400853.97
272102,18,242,40
272102,18,221,22496295.73
272102,16,211,111072534.1
272102,16,241,44.25
272102,16,222,20793012.04
272102,16,212,86389759.82
272102,16,242,41.75
272102,16,221,20793008.28
272102,19,211,103550728.8
272102,19,241,40
272102,19,222,19357716.53
272102,19,212,80539484.07
272102,19,242,46.5
272102,19,221,19357713.21
272102,9,211,104140370.2
272102,9,241,51
272102,9,222,19502140.75
272102,9,212,80998073.81
272102,9,242,50
272102,9,221,19502138.11
272102,20,211,111345996.6
272102,20,241,44
272102,20,222,20822261.98
272102,20,212,86602476.24
272102,20,242,46.75
272102,20,221,20822256.4
272103,27,120,20268553.65
272103,27,111,106511984.2
272103,27,141,51.25
272103,27,122,20268559.83
272103,27,112,82996403.14
272103,27,142,46.25
272103,26,120,21980668.81
272103,26,111,115509228.9
272103,26,141,44.25
272103,26,122,21980676.29
272103,26,112,90007208.02
272103,26,142,34.5
272103,11,120,24879152.98
272103,11,111,130740821.3
272103,11,141,36.25
272103,11,122,24879158.58
272103,11,112,101876000.7
272103,11,142,17.75
272103,21,120,24375340.6
272103,21,111,128093255.9
272103,21,141,38.5
272103,21,122,24375344.3
272103,21,112,99812975.71
272103,21,142,21.25
272103,18,120,23952425.38
272103,18,111,125870899.1
272103,18,141,38.5
272103,18,122,23952432.26
272103,18,112,98081224.51
272103,18,142,20.5
272103,31,120,25159988.13
272103,31,111,132216586.2
272103,31,141,33.75
272103,31,122,25159994.21
272103,31,112,103025921.3
272103,31,142,15.5
272103,9,120,24128383.92
272103,9,111,126795689.5
272103,9,141,38.5
272103,9,122,24128389.48
272103,9,112,98801728.94
272103,9,142,18.25
272103,8,120,21322013.34
272103,8,111,112047981.2
272103,8,141,49
272103,8,122,21322020.34
272103,8,112,87310141.16
272103,8,142,42
272103,20,120,24603921.96
272103,20,111,129294524.7
272103,20,141,32
272103,20,122,24603926.66
272103,20,112,100748965.9
272103,20,142,14
272103,7,120,23546410.02
272103,7,111,123737188.3
272103,7,141,41.75
272103,7,122,23546414.44
272103,7,112,96418645.81
272103,7,142,26.5
272103,16,120,20798589.5
272103,16,111,109297367.8
272103,16,141,48.5
272103,16,122,20798593.02
272103,16,112,85166795.36
272103,16,142,40
272103,23,120,24112294.46
272103,23,111,126710957.4
272103,23,141,36.5
272103,23,122,24112298.7
272103,23,112,98735808.91
272103,23,142,21.25
272103,10,211,119609725.6
272103,10,241,43.75
272103,10,222,22438480.01
272103,10,212,93029800.77
272103,10,242,34.5
272103,10,221,22438473.61
272103,18,211,120090710.3
272103,18,241,42.5
272103,18,222,22497037.45
272103,18,212,93403911.51
272103,18,242,40
272103,18,221,22497032.11
272103,16,211,111075126.9
272103,16,241,44.5
272103,16,222,20793497.46
272103,16,212,86391776.44
272103,16,242,41.75
272103,16,221,20793493.76
272103,19,211,103552043.7
272103,19,241,39.75
272103,19,222,19357962.37
272103,19,212,80540506.75
272103,19,242,46.5
272103,19,221,19357958.97
272103,9,211,104138712.4
272103,9,241,51.25
272103,9,222,19501830.29
272103,9,212,80996784.37
272103,9,242,50
272103,9,221,19501827.77
272103,20,211,111343060.9
272103,20,241,44
272103,20,222,20821712.98
272103,20,212,86600192.94
272103,20,242,46.75
272103,20,221,20821707.56
272104,27,120,20268638.19
272104,27,111,106512428.2
272104,27,141,50.75
272104,27,122,20268644.43
272104,27,112,82996749.14
272104,27,142,46.25
272104,26,120,21981033.33
272104,26,111,115511144.5
272104,26,141,44.25
272104,26,122,21981040.97
272104,26,112,90008700.7
272104,26,142,34.75
272104,11,120,24878452.7
272104,11,111,130737139.6
272104,11,141,36.75
272104,11,122,24878458.08
272104,11,112,101873131.9
272104,11,142,17
272104,21,120,24375859.6
272104,21,111,128095985.5
272104,21,141,38
272104,21,122,24375863.8
272104,21,112,99815102.68
272104,21,142,21.25
272104,18,120,23951672.6
272104,18,111,125866938.4
272104,18,141,39
272104,18,122,23951678.64
272104,18,112,98078138.32
272104,18,142,21.25
272104,31,120,25160670.87
272104,31,111,132220178.4
272104,31,141,33.5
272104,31,122,25160677.81
272104,31,112,103028720.4
272104,31,142,15.5
272104,9,120,24128621.04
272104,9,111,126796934.6
272104,9,141,38.5
272104,9,122,24128626.56
272104,9,112,98802699.1
272104,9,142,18.25
272104,8,120,21321716.7
272104,8,111,112046423.3
272104,8,141,48.75
272104,8,122,21321723.88
272104,8,112,87308927.25
272104,8,142,41.75
272104,20,120,24603653.3
272104,20,111,129293113.2
272104,20,141,32
272104,20,122,24603658
272104,20,112,100747865.9
272104,20,142,14.75
272104,7,120,23545815.64
272104,7,111,123734066.1
272104,7,141,41.75
272104,7,122,23545820.38
272104,7,112,96416212.94
272104,7,142,27
272104,16,120,20798742.46
272104,16,111,109298170.6
272104,16,141,48.5
272104,16,122,20798745.72
272104,16,112,85167420.89
272104,16,142,40
272104,23,120,24112707.9
272104,23,111,126713127.7
272104,23,141,36.5
272104,23,122,24112711.9
272104,23,112,98737500.06
272104,23,142,22
272104,10,211,119605941.1
272104,10,241,44
272104,10,222,22437770.01
272104,10,212,93026857.29
272104,10,242,35
272104,10,221,22437763.55
272104,18,211,120094641.6
272104,18,241,42.5
272104,18,222,22497773.95
272104,18,212,93406969.17
272104,18,242,40
272104,18,221,22497768.61
272104,16,211,111077720.3
272104,16,241,44.5
272104,16,222,20793983.08
272104,16,212,86393793.5
272104,16,242,41.25
272104,16,221,20793979.4
272104,19,211,103553359.3
272104,19,241,40
272104,19,222,19358208.29
272104,19,212,80541530.01
272104,19,242,46.5
272104,19,221,19358205.09
272104,9,211,104137055.1
272104,9,241,51
272104,9,222,19501519.97
272104,9,212,80995495.37
272104,9,242,50.25
272104,9,221,19501517.49
272104,20,211,111340125.8
272104,20,241,44.25
272104,20,222,20821164.08
272104,20,212,86597910.1
272104,20,242,47
272104,20,221,20821158.44
272105,27,120,20268722.55
272105,27,111,106512872.7
272105,27,141,51
272105,27,122,20268728.95
272105,27,112,82997095.44
272105,27,142,46
272105,26,120,21981397.85
272105,26,111,115513060.4
272105,26,141,44.75
272105,26,122,21981405.61
272105,26,112,90010193.59
272105,26,142,34.5
272105,11,120,24877752.66
272105,11,111,130733458.1
272105,11,141,36.75
272105,11,122,24877757.5
272105,11,112,101870263.2
272105,11,142,17
272105,21,120,24376379.42
272105,21,111,128098715.4
272105,21,141,38.25
272105,21,122,24376383.3
272105,21,112,99817229.85
272105,21,142,21
272105,18,120,23950918.4
272105,18,111,125862977.8
272105,18,141,38.5
272105,18,122,23950925.02
272105,18,112,98075052.13
272105,18,142,21
272105,31,120,25161355.49
272105,31,111,132223770.7
272105,31,141,33.5
272105,31,122,25161361.49
272105,31,112,103031519.6
272105,31,142,15.5
272105,9,120,24128857.5
272105,9,111,126798180.1
272105,9,141,38.75
272105,9,122,24128863.64
272105,9,112,98803669.64
272105,9,142,19
272105,8,120,21321420.76
272105,8,111,112044865.9
272105,8,141,49.5
272105,8,122,21321427.6
272105,8,112,87307713.67
272105,8,142,41.5
272105,20,120,24603384.84
272105,20,111,129291701.9
272105,20,141,33
272105,20,122,24603389.62
272105,20,112,100746766.3
272105,20,142,15.5
272105,7,120,23545221.32
272105,7,111,123730944.1
272105,7,141,41.75
272105,7,122,23545226.3
272105,7,112,96413780.25
272105,7,142,26.5
272105,16,120,20798895.2
272105,16,111,109298973.6
272105,16,141,48.75
272105,16,122,20798898.4
272105,16,112,85168046.64
272105,16,142,40.5
272105,23,120,24113120.9
272105,23,111,126715298.2
272105,23,141,37
272105,23,122,24113124.96
272105,23,112,98739191.35
272105,23,142,21.25
272105,10,211,119602156.7
272105,10,241,44
272105,10,222,22437060.01
272105,10,212,93023913.87
272105,10,242,35
272105,10,221,22437053.63
272105,18,211,120098573
272105,18,241,43
272105,18,222,22498510.31
272105,18,212,93410026.95
272105,18,242,40
272105,18,221,22498505.11
272105,16,211,111080314.2
272105,16,241,43.75
272105,16,222,20794468.72
272105,16,212,86395810.99
272105,16,242,41.25
272105,16,221,20794464.58
272105,19,211,103554675.7
272105,19,241,40
272105,19,222,19358454.37
272105,19,212,80542553.83
272105,19,242,46.5
272105,19,221,19358451.19
272105,9,211,104135398.4
272105,9,241,51.5
272105,9,222,19501209.69
272105,9,212,80994206.81
272105,9,242,50.25
272105,9,221,19501207.29
272105,20,211,111337191.4
272105,20,241,44
272105,20,222,20820615.32
272105,20,212,86595627.71
272105,20,242,46.75
272105,20,221,20820609.92
272106,27,120,20268807.37
272106,27,111,106513317.5
272106,27,141,50.75
272106,27,122,20268813.69
272106,27,112,82997442.04
272106,27,142,46
272106,26,120,21981762.65
272106,26,111,115514976.5
272106,26,141,44.5
272106,26,122,21981770.19
272106,26,112,90011686.66
272106,26,142,34
272106,11,120,24877050.9
272106,11,111,130729776.5
272106,11,141,36.5
272106,11,122,24877056.82
272106,11,112,101867394.4
272106,11,142,17
272106,21,120,24376898.7
272106,21,111,128101445.5
272106,21,141,37.75
272106,21,122,24376902.9
272106,21,112,99819357.19
272106,21,142,21
272106,18,120,23950165.32
272106,18,111,125859017.3
272106,18,141,38.25
272106,18,122,23950171.3
272106,18,112,98071965.95
272106,18,142,22
272106,31,120,25162038.47
272106,31,111,132227363
272106,31,141,33.5
272106,31,122,25162045.15
272106,31,112,103034318.7
272106,31,142,15.5
272106,9,120,24129095.54
272106,9,111,126799426
272106,9,141,39.5
272106,9,122,24129100.78
272106,9,112,98804640.48
272106,9,142,18.25
272106,8,120,21321124.38
272106,8,111,112043308.8
272106,8,141,48.5
272106,8,122,21321131.16
272106,8,112,87306500.3
272106,8,142,41.25
272106,20,120,24603115.92
272106,20,111,129290291.1
272106,20,141,32.25
272106,20,122,24603121.02
272106,20,112,100745667
272106,20,142,14.75
272106,7,120,23544627.64
272106,7,111,123727822.4
272106,7,141,42
272106,7,122,23544632.3
272106,7,112,96411347.76
272106,7,142,27.75
272106,16,120,20799048.36
272106,16,111,109299776.9
272106,16,141,48.75
272106,16,122,20799051.32
272106,16,112,85168672.56
272106,16,142,40.5
272106,23,120,24113534.7
272106,23,111,126717468.9
272106,23,141,36.5
272106,23,122,24113537.98
272106,23,112,98740882.78
272106,23,142,20.5
272106,10,211,119598372.4
272106,10,241,43.5
272106,10,222,22436350.29
272106,10,212,93020970.49
272106,10,242,35.25
272106,10,221,22436343.73
272106,18,211,120102504.5
272106,18,241,43
272106,18,222,22499246.83
272106,18,212,93413084.81
272106,18,242,39.75
272106,18,221,22499241.45
272106,16,211,111082908.6
272106,16,241,43.75
272106,16,222,20794954.54
272106,16,212,86397828.85
272106,16,242,41.5
272106,16,221,20794950.22
272106,19,211,103555992.7
272106,19,241,40.25
272106,19,222,19358700.49
272106,19,212,80543578.17
272106,19,242,46.25
272106,19,221,19358697.41
272106,9,211,104133742.2
272106,9,241,50.75
272106,9,222,19500899.45
272106,9,212,80992918.66
272106,9,242,50.25
272106,9,221,19500897.05
272106,20,211,111334257.4
272106,20,241,43.75
272106,20,222,20820066.74
272106,20,212,86593345.77
272106,20,242,46.5
272106,20,221,20820061.22
272107,27,120,20268891.91
272107,27,111,106513762.7
272107,27,141,50.5
272107,27,122,20268898.37
272107,27,112,82997789
272107,27,142,46
272107,26,120,21982127.31
272107,26,111,115516892.9
272107,26,141,44.5
272107,26,122,21982134.89
272107,26,112,90013179.94
272107,26,142,34.5
272107,11,120,24876350.32
272107,11,111,130726095.1
272107,11,141,36.5
272107,11,122,24876356.24
272107,11,112,101864525.8
272107,11,142,17
272107,21,120,24377418.14
272107,21,111,128104175.9
272107,21,141,37.75
272107,21,122,24377422.4
272107,21,112,99821484.81
272107,21,142,21.5
272107,18,120,23949410.54
272107,18,111,125855056.8
272107,18,141,38.5
272107,18,122,23949417.8
272107,18,112,98068879.9
272107,18,142,21.5
272107,31,120,25162722.77
272107,31,111,132230955.4
272107,31,141,33.75
272107,31,122,25162728.67
272107,31,112,103037118
272107,31,142,16.25
272107,9,120,24129331.6
272107,9,111,126800672.5
272107,9,141,39.5
272107,9,122,24129338.06
272107,9,112,98805611.75
272107,9,142,19.25
272107,8,120,21320827.8
272107,8,111,112041752.1
272107,8,141,49
272107,8,122,21320834.92
272107,8,112,87305287.29
272107,8,142,41.25
272107,20,120,24602846.68
272107,20,111,129288880.6
272107,20,141,32
272107,20,122,24602852.6
272107,20,112,100744567.9
272107,20,142,14.75
272107,7,120,23544033.34
272107,7,111,123724701
272107,7,141,42
272107,7,122,23544038.36
272107,7,112,96408915.52
272107,7,142,27
272107,16,120,20799200.82
272107,16,111,109300580.5
272107,16,141,49
272107,16,122,20799204.24
272107,16,112,85169298.72
272107,16,142,40.75
272107,23,120,24113947.64
272107,23,111,126719639.8
272107,23,141,37
272107,23,122,24113951.1
272107,23,112,98742574.39
272107,23,142,21
272107,10,211,119594588.2
272107,10,241,43.75
272107,10,222,22435640.35
272107,10,212,93018027.23
272107,10,242,35
272107,10,221,22435633.85
272107,18,211,120106436.3
272107,18,241,42.5
272107,18,222,22499983.23
272107,18,212,93416142.79
272107,18,242,40.25
272107,18,221,22499977.99
272107,16,211,111085503.5
272107,16,241,43.5
272107,16,222,20795440.24
272107,16,212,86399847.15
272107,16,242,41.5
272107,16,221,20795435.64
272107,19,211,103557310.5
272107,19,241,40
272107,19,222,19358946.91
272107,19,212,80544603.1
272107,19,242,46.5
272107,19,221,19358943.57
272107,9,211,104132086.6
272107,9,241,50.75
272107,9,222,19500589.45
272107,9,212,80991630.98
272107,9,242,50.25
272107,9,221,19500586.99
272107,20,211,111331324.1
272107,20,241,44
272107,20,222,20819518.06
272107,20,212,86591064.3
272107,20,242,47
272107,20,221,20819512.9
272108,27,120,20268976.63
272108,27,111,106514208.4
272108,27,141,50.5
272108,27,122,20268983.09
272108,27,112,82998136.24
272108,27,142,46.5
272108,26,120,21982491.91
272108,26,111,115518809.6
272108,26,141,44
272108,26,122,21982499.59
272108,26,112,90014673.49
272108,26,142,34.25
272108,11,120,24875650.18
272108,11,111,130722413.7
272108,11,141,36.75
272108,11,122,24875655.62
272108,11,112,101861657.1
272108,11,142,17.5
272108,21,120,24377937.52
272108,21,111,128106906.6
272108,21,141,37.5
272108,21,122,24377942.14
272108,21,112,99823612.6
272108,21,142,20.5
272108,18,120,23948656.78
272108,18,111,125851096.4
272108,18,141,38.75
272108,18,122,23948664.08
272108,18,112,98065793.89
272108,18,142,21.75
272108,31,120,25163405.43
272108,31,111,132234547.7
272108,31,141,33.75
272108,31,122,25163412.45
272108,31,112,103039917.2
272108,31,142,16.25
272108,9,120,24129569.24
272108,9,111,126801919.3
272108,9,141,39.25
272108,9,122,24129575.38
272108,9,112,98806583.27
272108,9,142,19.25
272108,8,120,21320531.72
272108,8,111,112040195.7
272108,8,141,49.5
272108,8,122,21320538.9
272108,8,112,87304074.52
272108,8,142,41.75
272108,20,120,24602577.76
272108,20,111,129287470.5
272108,20,141,31.5
272108,20,122,24602584.52
272108,20,112,100743469.1
272108,20,142,15.5
272108,7,120,23543439.56
272108,7,111,123721579.9
272108,7,141,42
272108,7,122,23543444.5
272108,7,112,96406483.49
272108,7,142,27
272108,16,120,20799353.92
272108,16,111,109301384.3
272108,16,141,48.75
272108,16,122,20799357.26
272108,16,112,85169925.09
272108,16,142,41
272108,23,120,24114360.86
272108,23,111,126721810.9
272108,23,141,37
272108,23,122,24114364.3
272108,23,112,98744266.14
272108,23,142,20
272108,10,211,119590804
272108,10,241,44
272108,10,222,22434930.57
272108,10,212,93015083.99
272108,10,242,35.25
272108,10,221,22434923.63
272108,18,211,120110368.1
272108,18,241,42.5
272108,18,222,22500719.81
272108,18,212,93419200.89
272108,18,242,39.75
272108,18,221,22500714.61
272108,16,211,111088099
272108,16,241,44
272108,16,222,20795925.94
272108,16,212,86401865.85
272108,16,242,42
272108,16,221,20795922
272108,19,211,103558628.9
272108,19,241,40
272108,19,222,19359193.31
272108,19,212,80545628.57
272108,19,242,46.25
272108,19,221,19359190.23
272108,9,211,104130431.6
272108,9,241,51
272108,9,222,19500279.51
272108,9,212,80990343.74
272108,9,242,50.5
272108,9,221,19500277.23
272108,20,211,111328391.4
272108,20,241,43.5
272108,20,222,20818969.68
272108,20,212,86588783.28
272108,20,242,47
272108,20,221,20818964.4
272109,27,120,20269061.75
272109,27,111,106514654.4
272109,27,141,50.75
272109,27,122,20269067.95
272109,27,112,82998483.81
272109,27,142,46
272109,26,120,21982856.29
272109,26,111,115520726.4
272109,26,141,44.5
272109,26,122,21982864.35
272109,26,112,90016167.13
272109,26,142,34.5
272109,11,120,24874949.26
272109,11,111,130718732.3
272109,11,141,36.5
272109,11,122,24874954.92
272109,11,112,101858788.5
272109,11,142,16.25
272109,21,120,24378457.64
272109,21,111,128109637.5
272109,21,141,37.75
272109,21,122,24378461.68
272109,21,112,99825740.61
272109,21,142,21
272109,18,120,23947902.9
272109,18,111,125847136.1
272109,18,141,38.5
272109,18,122,23947910.68
272109,18,112,98062707.9
272109,18,142,22.5
272109,31,120,25164090.03
272109,31,111,132238140.1
272109,31,141,33.75
272109,31,122,25164096.13
272109,31,112,103042716.4
272109,31,142,15.5
272109,9,120,24129806.48
272109,9,111,126803166.6
272109,9,141,38.5
272109,9,122,24129812.76
272109,9,112,98807555.18
272109,9,142,19.5
272109,8,120,21320235.58
272109,8,111,112038639.7
272109,8,141,49.5
272109,8,122,21320242.8
272109,8,112,87302862.07
272109,8,142,40.5
272109,20,120,24602310.56
272109,20,111,129286060.7
272109,20,141,32
272109,20,122,24602316.34
272109,20,112,100742370.6
272109,20,142,14.75
272109,7,120,23542845.54
272109,7,111,123718459.1
272109,7,141,42.25
272109,7,122,23542850.64
272109,7,112,96404051.65
272109,7,142,26.75
272109,16,120,20799506.6
272109,16,111,109302188.4
272109,16,141,48.75
272109,16,122,20799510.14
272109,16,112,85170551.7
272109,16,142,41
272109,23,120,24114773.32
272109,23,111,126723982.2
272109,23,141,36.75
272109,23,122,24114777.44
272109,23,112,98745958.04
272109,23,142,21.25
272109,10,211,119587020
272109,10,241,43.5
272109,10,222,22434220.71
272109,10,212,93012140.82
272109,10,242,35
272109,10,221,22434213.95
272109,18,211,120114300.1
272109,18,241,42.75
272109,18,222,22501456.51
272109,18,212,93422259.1
272109,18,242,39.5
272109,18,221,22501451.19
272109,16,211,111090695
272109,16,241,44
272109,16,222,20796411.96
272109,16,212,86403884.95
272109,16,242,41.75
272109,16,221,20796407.64
272109,19,211,103559948.1
272109,19,241,40.5
272109,19,222,19359439.87
272109,19,212,80546654.59
272109,19,242,46.25
272109,19,221,19359436.73
272109,9,211,104128777.1
272109,9,241,50.75
272109,9,222,19499969.67
272109,9,212,80989056.92
272109,9,242,50
272109,9,221,19499967.25
272109,20,211,111325459.2
272109,20,241,43.75
272109,20,222,20818421.34
272109,20,212,86586502.73
272109,20,242,46.75
272109,20,221,20818416.24
272110,27,120,20269146.77
272110,27,111,106515100.9
272110,27,141,51
272110,27,122,20269152.89
272110,27,112,82998831.73
272110,27,142,46.25
272110,26,120,21983221.71
272110,26,111,115522643.5
272110,26,141,44.25
272110,26,122,21983229.17
272110,26,112,90017660.99
272110,26,142,34.5
272110,11,120,24874249.4
272110,11,111,130715051.1
272110,11,141,36.25
272110,11,122,24874254.4
272110,11,112,101855920
272110,11,142,16.25
272110,21,120,24378977.22
272110,21,111,128112368.8
272110,21,141,38
272110,21,122,24378981.18
272110,21,112,99827868.84
272110,21,142,20.5
272110,18,120,23947149.72
272110,18,111,125843175.9
272110,18,141,38.25
272110,18,122,23947157.08
272110,18,112,98059622.02
272110,18,142,23
272110,31,120,25164773.41
272110,31,111,132241732.6
272110,31,141,34
272110,31,122,25164779.67
272110,31,112,103045515.8
272110,31,142,14.75
272110,9,120,24130043.92
272110,9,111,126804414.3
272110,9,141,38.25
272110,9,122,24130050.38
272110,9,112,98808527.46
272110,9,142,19.5
272110,8,120,21319939.62
272110,8,111,112037084.1
272110,8,141,48.75
272110,8,122,21319946.86
272110,8,112,87301649.91
272110,8,142,41
272110,20,120,24602041.5
272110,20,111,129284651.4
272110,20,141,31.75
272110,20,122,24602048.36
272110,20,112,100741272.3
272110,20,142,15.5
272110,7,120,23542251.72
272110,7,111,123715338.5
272110,7,141,42.5
272110,7,122,23542256.72
272110,7,112,96401620.07
272110,7,142,27.5
272110,16,120,20799660.1
272110,16,111,109302992.8
272110,16,141,48.5
272110,16,122,20799663.12
272110,16,112,85171178.49
272110,16,142,40.75
272110,23,120,24115185.96
272110,23,111,126726153.7
272110,23,141,36.25
272110,23,122,24115190.64
272110,23,112,98747650.16
272110,23,142,21
272110,10,211,119583236
272110,10,241,43.75
272110,10,222,22433510.81
272110,10,212,93009197.72
